codebase,area
A6411-0587-00,22451.4357698967
A6411-0599-00,156612.99503233
A6411-0598-00,67618.6656866171
A6437-0002-00,222995135.049219
A6438-0001-00,43838563.9272434
A6438-0002-00,24026523.4331522
A6438-0005-00,14459171.264993
A6437-0005-00,13911350.5064928
A6437-0003-00,218497.190221034
A6438-0003-00,45580.1822425485
A6433-0031-00,13166.9130541851
A6433-0033-00,75195.3479467303
A6432-0018-00,1232701.95107807
A6433-0035-00,221749.137780957
A6433-0046-00,8009066.16944602
A6433-0040-00,437671.717738964
A6433-0034-00,24266.7222666729
A6433-0038-00,293988.885280296
A6433-0037-00,113994.774314494
A6433-0042-00,1964879.37464927
A6433-0036-00,12358.4001333868
A6433-0043-00,1266228.86722829
A6432-0020-00,65202.4425826947
A6432-0019-00,58789.9419457645
A6434-0024-00,177680.459798703
A6435-0012-00,444492.234771342
A6435-0014-00,254673.324612706
A6435-0038-00,399011.257900887
A6435-0037-00,286197.268589895
A6434-0054-00,176324.391819925
A6432-0069-00,103251.499680524
A6432-0085-00,255944.984956601
A6434-0067-00,282781.753816226
A6435-0059-00,284017.989302251
A6435-0054-00,131942.623348486
A6430-0002-00,172535.804511739
A6434-0095-00,100583.068258873
A6434-0100-00,733016.617762202
A6434-0117-00,241428.257231958
A6435-0102-00,186067.549239566
A6435-0105-00,181918.759108885
A6430-0014-00,260813.91311623
A6435-0136-00,230455.820680316
A6432-0099-00,6745100.58365477
A6434-0149-00,153694.738926672
A6430-0031-00,237108.164577098
A6435-0156-00,397713.268005646
A6409-0174-00,15300.3189280689
A6409-0164-00,3232.27143243115
A6409-0162-00,4808.80667067502
A6409-0165-00,5799.72331978245
A6409-0183-00,17237.5745024326
A6409-0173-00,8168.97480783991
A6409-0161-00,4822.47888702801
A6409-0177-00,13862.2218420444
A6409-0176-00,10141.5370787315
A6409-0175-00,7675.04217675309
A6409-0178-00,7564.01825356219
A6409-0179-00,15620.5803828643
A6409-0171-00,10429.4760820518
A6409-0160-00,6671.70829781466
A6409-0170-00,7661.74605988286
A6409-0188-00,18407.1002841528
A6409-0372-00,9102.2217004358
A6409-0369-00,8875.55294345483
A6409-0373-00,4692.04761574292
A6409-0368-00,2782.12526042185
A6409-0376-00,3760.19852589052
A6409-0370-00,3740.42765678321
A6409-0380-00,9534.57144626597
A6409-0374-00,6173.01403750431
A6409-0412-00,59918.0324779754
A6409-0381-00,4195.92377158878
A6409-0379-00,5342.64142653156
A6410-0047-00,16953.8465402075
A6409-0382-00,4484.79821539678
A6409-0378-00,3044.21397360932
A6409-0377-00,3766.60408596865
A6409-0385-00,5477.23469603588
A6409-0574-00,67306.9797122585
A6411-0004-00,67620.1172335475
A6409-0572-00,12261.6647117445
A6409-0563-00,12072.7744520418
A6409-0562-00,9080.79048824067
A6410-0068-00,30254.0220758998
A6409-0569-00,15978.9902666475
A6409-0577-00,48015.0562640516
A6409-0570-00,11651.4601048629
A6409-0568-00,6811.09764521941
A6409-0578-00,35556.0849287567
A6409-0573-00,11483.025015615
A6409-0664-00,7314.71727839096
A6410-0073-00,10340.4875216255
A6411-0093-00,117411.585180345
A6409-0666-00,8567.45503513217
A6409-0671-00,16009.6852077706
A6409-0669-00,12096.0943341207
A6409-0670-00,8926.04670687366
A6409-0673-00,12477.5987063117
A6409-0674-00,16230.2638793009
A6409-0677-00,43074.5718719196
A6409-0672-00,10554.2000957013
A6411-0218-00,22858.9575467368
A6411-0206-00,7729.34484838329
A6411-0199-00,3974.03565533948
A6411-0210-00,10278.1991419858
A6411-0223-00,12950.6989874694
A6411-0203-00,4944.40349751206
A6411-0226-00,13315.1043794299
A6411-0212-00,5676.27068011714
A6411-0205-00,13021.7480669814
A6411-0216-00,23040.1089159594
A6411-0211-00,9591.11977193717
A6411-0207-00,13482.8606811427
A6409-0737-00,78308.2446787506
A6411-0208-00,19828.6817298397
A6411-0213-00,9221.25014051795
A6411-0460-00,119658.844964091
A6411-0422-00,32967.9643830503
A6411-0448-00,92799.1229327644
A6411-0393-00,4244.03824529124
A6411-0465-00,56981.3634789671
A6411-0458-00,133913.4142182
A6411-0471-00,173311.489454988
A6411-0409-00,12786.9052685542
A6411-0410-00,13453.8154701388
A6411-0419-00,37199.773149544
A6411-0597-00,212759.283952644
A6411-0600-00,135839.567628285
A6411-0605-00,152157.752172543
A6411-0595-00,17828.2679212969
A6411-0594-00,40844.6520813472
A6411-0601-00,95115.6212103979
A6411-0610-00,259390.515952984
A6411-0604-00,198303.083347286
A6411-0606-00,265485.230412902
A6411-0602-00,51038.8743762085
A6438-0004-00,57097.5579087771
A6438-0011-00,17045869.2910145
A6438-0006-00,736694.046316368
A6437-0004-00,463311.726403603
A6438-0007-00,37624.3588285858
A6437-0010-00,24973776.3453811
A6432-0030-00,1214028.29554464
A6432-0022-00,133140.032298059
A6432-0024-00,333242.223796419
A6433-0041-00,97669.3165479345
A6433-0044-00,557538.466815284
A6432-0025-00,3756670.76413108
A6433-0050-00,3718547.21604417
A6433-0052-00,5223538.72519832
A6433-0047-00,102052.201762956
A6435-0015-00,328611.957519519
A6434-0028-00,513568.721389097
A6435-0016-00,314892.905542273
A6432-0064-00,56779.4553719818
A6432-0061-00,10643.2343903039
A6432-0072-00,123698.530298031
A6435-0040-00,371763.445093231
A6432-0068-00,82568.1519013452
A6432-0075-00,411597.488392586
A6434-0053-00,261712.79481532
A6435-0058-00,247591.455852257
A6435-0060-00,301518.259902516
A6434-0071-00,230636.006923873
A6432-0088-00,216597.175963871
A6430-0003-00,150696.156586488
A6430-0004-00,248110.56460271
A6430-0007-00,218482.831549
A6435-0110-00,382761.453699438
A6432-0096-00,2732251.4712784
A6435-0112-00,213141.649469876
A6434-0120-00,119309.21634738
A6430-0016-00,258681.064352991
A6435-0137-00,336142.013865403
A6434-0137-00,192075.14679086
A6430-0021-00,159371.685411501
A6435-0133-00,146226.332212218
A6435-0158-00,251772.837268157
A6435-0175-00,694432.567953815
A6435-0163-00,178662.756540821
A6409-0168-00,7734.24420397631
A6409-0191-00,12898.1879454839
A6409-0169-00,6734.99106019878
A6409-0172-00,4649.97985254804
A6409-0180-00,15391.7334744251
A6409-0163-00,5027.6626129819
A6409-0167-00,3552.08840349054
A6410-0029-00,19585.650259428
A6409-0182-00,14517.1749121013
A6409-0189-00,9591.69710299384
A6409-0192-00,14362.9603726977
A6410-0039-00,127341.50934774
A6409-0195-00,12834.8517355653
A6409-0187-00,8834.90526427422
A6409-0204-00,17006.061066865
A6409-0427-00,108869.411843337
A6409-0388-00,6630.63893120417
A6409-0415-00,28159.7932174693
A6410-0049-00,64947.1951822363
A6409-0387-00,4323.24720915514
A6409-0383-00,8236.5798014137
A6409-0389-00,4959.5065664594
A6409-0384-00,5241.95511009268
A6409-0386-00,3711.59569677382
A6409-0409-00,11437.6827022265
A6409-0435-00,218457.870306354
A6409-0390-00,8470.14453606435
A6409-0395-00,8688.04403906365
A6409-0391-00,7202.40965465623
A6409-0393-00,4620.24385556685
A6409-0576-00,40029.9670755684
A6409-0571-00,9913.09136337801
A6409-0575-00,10922.2187011063
A6409-0609-00,205005.311620545
A6410-0069-00,75094.962721826
A6411-0001-00,3495.74137815877
A6411-0005-00,13677.8156504683
A6411-0002-00,8454.66691034525
A6411-0003-00,9357.1849165496
A6409-0608-00,188014.982188763
A6411-0094-00,76738.4980599581
A6410-0074-00,12033.6342500857
A6409-0676-00,18326.6018943597
A6409-0683-00,131296.795280042
A6409-0675-00,11028.077336867
A6409-0684-00,134500.603172812
A6411-0109-00,2082061.14338886
A6409-0686-00,90704.442789908
A6411-0215-00,14082.9038451236
A6411-0240-00,115678.665743786
A6411-0201-00,7720.26916538331
A6411-0217-00,12840.1459124593
A6411-0230-00,13981.7249129549
A6411-0209-00,2599.28299051957
A6411-0252-00,72195.1251823269
A6411-0242-00,67023.8662188584
A6411-0248-00,31684.2187880404
A6409-0735-00,34945.9311025506
A6411-0307-00,170424.830852407
A6411-0225-00,11040.3446390799
A6411-0221-00,8234.05474214377
A6411-0415-00,16425.7420456655
A6411-0402-00,7590.047945298
A6411-0396-00,3959.45774974161
A6411-0405-00,6872.13253350151
A6411-0407-00,11862.3124859307
A6411-0425-00,20924.6908773864
A6411-0416-00,10946.3710062872
A6411-0406-00,5999.44166069431
A6411-0412-00,8986.73143575842
A6411-0470-00,77852.3585984483
A6411-0408-00,4399.74553811487
A6411-0433-00,20796.6201289227
A6411-0457-00,52091.2493457821
A6411-0421-00,6585.65322237061
A6411-0607-00,210259.571752855
A6411-0603-00,61895.5987052466
A6411-0611-00,162939.812780106
A6411-0608-00,215566.779451867
A6411-0609-00,227491.544144754
A6411-0613-00,300813.238811383
A6411-0621-00,750008.830659522
A6438-0008-00,117253.911169899
A6438-0010-00,10874563.4002446
A6438-0009-00,25844.8207170336
A6437-0012-00,40962743.5234975
A6438-0015-00,18254398.8141869
A6437-0006-00,176464.138844418
A6432-0026-00,989453.365162241
A6432-0028-00,4358231.67251314
A6432-0029-00,7998946.07458915
A6433-0049-00,525402.518181615
A6433-0048-00,151773.965059715
A6432-0048-00,608754.008450392
A6434-0030-00,220502.070153028
A6435-0017-00,211271.913994388
A6434-0026-00,143077.456295783
A6435-0036-00,39774.4653194783
A6434-0052-00,178653.421048918
A6435-0039-00,408288.249234707
A6434-0073-00,160314.18139071
A6435-0057-00,158322.097190415
A6435-0062-00,372077.843119163
A6435-0061-00,301456.530692031
A6434-0076-00,162192.528293451
A6435-0089-00,431048.595895172
A6434-0098-00,239642.809548652
A6432-0094-00,3032253.17583875
A6435-0087-00,327154.309181451
A6435-0117-00,221642.556479123
A6435-0107-00,180761.185215309
A6430-0015-00,177781.464163386
A6435-0140-00,260986.383066486
A6430-0022-00,118499.706762729
A6430-0023-00,256809.738398161
A6435-0138-00,53950.3633561705
A6435-0160-00,191460.042249778
A6435-0165-00,296769.477760098
A6435-0161-00,264614.791732189
A6435-0166-00,271390.344194369
A6409-0181-00,7510.02748539817
A6409-0196-00,9400.90134928171
A6409-0194-00,8374.45794618197
A6410-0030-00,41396.4181992342
A6409-0184-00,4914.72104187672
A6409-0186-00,8526.42357877985
A6409-0190-00,5405.30545139589
A6409-0217-00,28411.7832309257
A6409-0185-00,3614.8523090245
A6409-0213-00,22248.117360574
A6409-0210-00,12520.7691060014
A6409-0193-00,5713.66212766078
A6409-0205-00,6359.17809528713
A6409-0203-00,6404.15041910193
A6409-0249-00,93059.1232022812
A6409-0206-00,4944.89703576145
A6409-0396-00,2962.27490431312
A6409-0394-00,3768.39704125115
A6409-0401-00,5427.07566117369
A6409-0400-00,3770.76607335379
A6409-0397-00,5304.27081740345
A6409-0407-00,5451.91919572377
A6409-0404-00,10313.5221593938
A6409-0405-00,3904.82147502076
A6409-0403-00,6475.44509599716
A6409-0402-00,5044.90073496892
A6409-0413-00,7558.99430291974
A6409-0410-00,6529.78703605879
A6409-0406-00,3568.51275587998
A6410-0050-00,14571.0699948871
A6409-0421-00,27641.4956372803
A6409-0408-00,3071.59354415911
A6409-0579-00,7379.34807199604
A6411-0008-00,46665.3787881925
A6409-0586-00,18840.1130858735
A6411-0007-00,25588.3448040004
A6409-0580-00,5383.05786458835
A6409-0585-00,12097.6341734999
A6409-0584-00,8723.31969080978
A6409-0581-00,11054.0588421681
A6409-0582-00,7670.90296775319
A6409-0590-00,12883.1928248008
A6411-0010-00,64901.1700702443
A6409-0583-00,3217.95167045494
A6411-0006-00,6209.54254442419
A6410-0076-00,27254.3836185219
A6409-0694-00,201092.730594305
A6409-0679-00,9414.70935465174
A6411-0095-00,130211.126350655
A6410-0083-00,78963.6114485651
A6409-0680-00,11774.9729493193
A6409-0682-00,20032.2431135898
A6409-0681-00,9502.44192762547
A6409-0688-00,38320.4048569388
A6411-0249-00,20960.9291881747
A6411-0231-00,13197.8906295
A6411-0228-00,6632.55717131482
A6411-0219-00,4456.28349329234
A6411-0244-00,9228.60453930154
A6411-0220-00,6591.63264985
A6411-0222-00,2610.94953838386
A6409-0738-00,168005.857918792
A6411-0227-00,5088.5562736904
A6411-0233-00,10329.2675688035
A6411-0229-00,4289.31012354293
A6411-0234-00,11380.032592644
A6411-0238-00,3719.28059655459
A6411-0237-00,4421.00297670984
A6411-0235-00,4742.20704511628
A6411-0236-00,4786.99189221258
A6411-0411-00,2946.80836665036
A6411-0413-00,5079.45642647911
A6411-0430-00,10487.5988983849
A6411-0418-00,7313.69494896028
A6411-0499-00,165511.370748673
A6411-0447-00,20922.9387213353
A6411-0464-00,39308.2271906044
A6411-0436-00,10986.1051572851
A6411-0424-00,3199.0430385141
A6411-0431-00,5336.16404413397
A6411-0423-00,6794.27250484381
A6411-0429-00,8946.92212822091
A6411-0438-00,17627.8979822051
A6411-0426-00,4919.73790025606
A6411-0439-00,7226.55963971321
A6411-0427-00,8403.42308090778
A6411-0612-00,95937.2019865546
A6411-0616-00,110990.618450508
A6411-0617-00,274769.943325757
A6411-0615-00,155737.265829873
A6411-0614-00,123089.160062421
A6411-0618-00,182630.971282378
A6411-0620-00,102994.259127487
A6437-0007-00,266413.864642866
A6437-0008-00,415090.490683995
A6438-0016-00,12977015.0908803
A6437-0009-00,152907.872698083
A6438-0013-00,25552.1242793514
A6438-0012-00,21507.8386772373
A6438-0014-00,61766.448651615
A6437-0013-00,33711720.3829879
A6438-0019-00,29638902.4108921
A6437-0016-00,35549805.3915199
A6437-0011-00,469005.245607582
A6438-0018-00,198921.699513761
A6438-0017-00,27694.5776563663
A6433-0001-00,6390440.9220183
A6433-0002-00,21747568.5350056
A6433-0051-00,985340.720472535
A6433-0053-00,1848291.70631804
A6432-0027-00,495279.279694868
A6434-0032-00,214255.849173777
A6432-0047-00,397499.820314857
A6432-0046-00,55309.3397653474
A6434-0036-00,801609.702695381
A6432-0049-00,188390.019907161
A6435-0020-00,399699.349453334
A6435-0041-00,288880.651140553
A6432-0074-00,117203.014240324
A6434-0059-00,634307.137054564
A6435-0064-00,288384.330560937
A6434-0075-00,197107.069087312
A6435-0066-00,377848.77471337
A6434-0099-00,215282.885859327
A6435-0082-00,106453.84061001
A6434-0106-00,469226.81768162
A6435-0084-00,191665.341123261
A6434-0096-00,29714.2978753616
A6435-0111-00,178618.509889976
A6434-0123-00,309372.174636237
A6434-0124-00,266281.163499773
A6434-0138-00,119540.56982961
A6434-0139-00,168803.879562044
A6430-0024-00,245652.596238996
A6435-0139-00,258508.096738982
A6430-0032-00,118226.710778006
A6435-0162-00,112142.349953019
A6434-0152-00,260390.384852242
A6435-0164-00,178249.010826808
A6409-0197-00,5922.16642144525
A6409-0207-00,3868.47662169551
A6409-0215-00,18206.752355955
A6409-0202-00,4856.60075553588
A6409-0199-00,3404.18778512972
A6409-0198-00,2420.29650633314
A6409-0201-00,5571.33884232598
A6409-0268-00,92991.3866851165
A6409-0212-00,7280.64418151795
A6409-0220-00,17162.7166352006
A6409-0224-00,23769.4573164544
A6409-0208-00,4535.96193526745
A6409-0200-00,5784.04108259069
A6409-0228-00,21907.9322318626
A6409-0209-00,10300.71993176
A6409-0414-00,4011.49963370455
A6409-0411-00,2846.40703445879
A6410-0051-00,7897.77954947478
A6409-0449-00,253681.345453257
A6409-0423-00,7413.99316412971
A6409-0420-00,9541.21362558181
A6409-0418-00,2834.71769413539
A6409-0417-00,6047.66210992174
A6409-0416-00,2575.14580691902
A6409-0444-00,170432.573428542
A6409-0419-00,5449.76164337001
A6409-0432-00,32049.2633699996
A6409-0440-00,84375.1852513812
A6409-0438-00,99676.4118684542
A6409-0422-00,3170.92304390602
A6409-0587-00,5327.30808154586
A6409-0605-00,64581.6200718356
A6409-0589-00,10382.5847237907
A6409-0599-00,30128.1353001465
A6409-0623-00,122490.870725254
A6409-0594-00,12569.1022860058
A6409-0597-00,12062.3505279355
A6409-0588-00,7299.67563925198
A6409-0591-00,5363.53729869443
A6411-0009-00,5901.7136394643
A6409-0593-00,6736.08966438598
A6409-0592-00,6531.78549995075
A6409-0628-00,216109.89552517
A6409-0685-00,12309.0080475885
A6410-0077-00,6796.34971516951
A6409-0693-00,45631.3312366646
A6409-0701-00,108068.363928057
A6411-0096-00,24701.0413844931
A6411-0097-00,27878.7195095089
A6409-0700-00,94054.4290750154
A6411-0103-00,64268.7995570077
A6410-0079-00,23571.7664571738
A6410-0078-00,7712.95192031835
A6409-0690-00,10373.4611731962
A6409-0696-00,38604.4631698584
A6411-0251-00,12846.9013928156
A6411-0232-00,2711.84970276181
A6411-0246-00,6767.71797922417
A6411-0245-00,7594.57979859933
A6411-0247-00,11180.5663587978
A6411-0317-00,104093.236718886
A6411-0250-00,8801.97345254271
A6411-0253-00,24231.3728315153
A6411-0271-00,15417.8075389897
A6411-0241-00,6063.0615851745
A6411-0254-00,10213.234188339
A6411-0326-00,141401.331592749
A6411-0243-00,3354.70753785532
A6411-0443-00,12067.5848561253
A6411-0432-00,5155.88389417947
A6411-0428-00,2980.07675450826
A6411-0445-00,12596.3250456868
A6411-0442-00,9571.96240941569
A6411-0441-00,5511.34538309545
A6411-0434-00,7014.73957242956
A6411-0446-00,7765.63728272008
A6411-0435-00,6604.48654011863
A6411-0453-00,14170.960795829
A6411-0437-00,8336.66285321011
A6411-0494-00,133203.980703408
A6411-0463-00,8170.36811816832
A6411-0449-00,5508.06119516693
A6411-0452-00,8803.11707309173
A6411-0630-00,266789.055191258
A6411-0622-00,236307.28531624
A6411-0623-00,224311.212009297
A6411-0619-00,47212.6814594989
A6411-0624-00,168697.376789892
A6411-0633-00,214327.809666489
A6411-0626-00,156189.471694703
A6411-0625-00,119923.769453595
A6437-0015-00,23379182.3729622
A6437-0017-00,908823.676941981
A6437-0014-00,101575.113301691
A6437-0024-00,25276033.2038498
A6433-0054-00,254372.499437311
A6434-0003-00,7957485.53840986
A6432-0033-00,12530763.3022273
A6437-0038-00,39825.4097492253
A6434-0001-00,1205642.9429902
A6433-0057-00,743760.118856835
A6434-0004-00,6763840.93493769
A6433-0056-00,166085.294498137
A6433-0055-00,190236.531192587
A6434-0033-00,183841.91125397
A6435-0018-00,271146.337430291
A6435-0019-00,255637.976394776
A6434-0055-00,272135.670112832
A6432-0073-00,27354.9049328603
A6432-0076-00,78087.0100045739
A6432-0081-00,1068121.89730011
A6432-0071-00,22142.2293832848
A6434-0084-00,495668.064113192
A6435-0067-00,382376.05417158
A6435-0088-00,317304.325598059
A6435-0091-00,377063.198116194
A6435-0095-00,393739.29024698
A6434-0125-00,233058.317030296
A6434-0122-00,182990.769594556
A6435-0113-00,146991.4412406
A6435-0145-00,562741.825097605
A6435-0141-00,186840.076494631
A6434-0141-00,160512.301271051
A6435-0168-00,207648.956562493
A6435-0172-00,339586.86730297
A6435-0167-00,146275.94995314
A6409-0226-00,13668.3773402385
A6409-0218-00,12398.0395373223
A6409-0216-00,7040.29778165335
A6409-0211-00,4982.30646437975
A6409-0219-00,6717.26768230606
A6409-0214-00,3553.19780847004
A6409-0233-00,14967.7586924076
A6410-0032-00,36708.3723708631
A6410-0035-00,69248.0943814817
A6409-0234-00,9887.35394139432
A6409-0229-00,8061.29034729531
A6409-0269-00,32368.0908551705
A6409-0222-00,2994.14031286567
A6409-0230-00,15990.5304635935
A6409-0426-00,7316.91329455938
A6409-0424-00,4729.09258856089
A6409-0425-00,4585.23427127097
A6409-0434-00,13883.7938777529
A6409-0428-00,6111.14424415244
A6409-0433-00,18525.244606782
A6409-0429-00,4043.37207480746
A6409-0436-00,30631.7000919012
A6409-0431-00,3711.93997147397
A6409-0439-00,26666.4372904093
A6409-0430-00,2283.801849717
A6410-0052-00,19505.0581330056
A6410-0056-00,130035.694483236
A6409-0437-00,3584.81899819312
A6409-0445-00,12962.5146613154
A6409-0455-00,147786.639703671
A6409-0596-00,9059.15068181952
A6411-0013-00,51012.5430487024
A6409-0600-00,11465.9261808882
A6411-0011-00,9580.56824948631
A6409-0601-00,11279.1763973394
A6409-0595-00,5073.4308681666
A6409-0622-00,120930.08103975
A6409-0617-00,24739.1407394953
A6411-0018-00,35445.67557146
A6409-0613-00,57682.8141435097
A6409-0603-00,10022.2716694147
A6405-0128-00,4244.86264725951
A6402-0166-00,60419.8080719779
A6402-0102-00,10412.4430420158
A6402-0095-00,7205.50106686764
A6402-0091-00,5316.97218649087
A6405-0130-00,6832.44350251663
A6402-0097-00,6619.88015260947
A6405-0122-00,1114.46315587359
A6402-0104-00,13779.763503075
A6403-0829-00,16773.4370717965
A6403-0819-00,5176.26781949598
A6405-0125-00,2075.22216253109
